Description,Category
"OpenFileAid is aimed to help people working with COBOL Copybooks and flat files, such as the orginal IBM FileAid. It allows to parse and load CopyBooks, to map the content of flat files to the fields of CopyBooks, to Intitialize CopyBooks...OpenFileAid is aimed to help people working with COBOL Copybooks and flat files, such as the orginal IBM FileAid. It allows to parse and load CopyBooks, to map the content of flat files to the fields of CopyBooks, to Intitialize CopyBooks...","Categories
Data Formats, Software Development"
This is a simple BACnet Server aimed at developers who want to explore or test their BACnet Client implementations of the ASHRAE BACnet protocol. It is based on Steve Karg's fine implementation of the BACnet Stack.This is a simple BACnet Server aimed at developers who want to explore or test their BACnet Client implementations of the ASHRAE BACnet protocol. It is based on Steve Karg's fine implementation of the BACnet Stack.,"Categories
Data Formats, SCADA"
NZBGetter is a PHP Script for linux based systems to spider NZB index sites for NZB files matching your predefined search patterns. The script downloads matching NZB files and passes them to your Usenet Reader.NZBGetter is a PHP Script for linux based systems to spider NZB index sites for NZB files matching your predefined search patterns. The script downloads matching NZB files and passes them to your Usenet Reader.,"Categories
XML, Usenet News, RSS Feed Readers"
"csv2odf can create business intelligence reports from csv data sources with output to ods, odt, html, xlsx, or docx documents. It uses a template file that you design to control the layout, fonts, and colors. Just query your database with output to csv (or tsv), then use csv2odf to insert the data into your template to produce a nice looking formatted output. It is a command line tool and you can automate the generation of reports by using scripts and cron. It can be used to create spreadsheets and documents for LibreOffice, OpenOffice, Microsoft Office Excel and Word. It is open source GPL v3 and crossplatform, it can run on most operating systems that can run Python (Python is required). More details, example files, and online manual at http://csv2odf.sf.net.csv2odf can create business intelligence reports from csv data sources with output to ods, odt, html, xlsx, or docx documents. It uses a template file that you design to control the layout, fonts, and colors. Just query your database with output to csv (or tsv), then use csv2odf to insert the data into your template to produce a nice looking formatted output. It is a command line tool and you can automate the generation of reports by using scripts and cron. It can be used to create spreadsheets and documents for LibreOffice, OpenOffice, Microsoft Office Excel and Word. It is open source GPL v3 and crossplatform, it can run on most operating systems that can run Python (Python is required). More details, example files, and online manual at http://csv2odf.sf.net.","Categories
CSV, Report Generators, Command Line Tools"
"Libiqxmlrpc is C++ object-oriented library that represents an XML-RPC solution for both client and server. It supports HTTP and HTTPS, both single-threaded and multi-threaded computation models on the server side, method interceptors, and other features.Libiqxmlrpc is C++ object-oriented library that represents an XML-RPC solution for both client and server. It supports HTTP and HTTPS, both single-threaded and multi-threaded computation models on the server side, method interceptors, and other features.","Categories
XML-RPC, Object Oriented, Object Brokering"
The HandCoded Toolkit for FpML processing is a library supporting functions for manipulating FpML documents implemented both in Java and C#.The HandCoded Toolkit for FpML processing is a library supporting functions for manipulating FpML documents implemented both in Java and C#.,"Categories
XML"
"TAPClean is a Commodore tape preservation / restoration tool. It will check, repair, and remaster Commodore 64 and VIC 20 TAP or DC2N DMP files (tape images).TAPClean is a Commodore tape preservation / restoration tool. It will check, repair, and remaster Commodore 64 and VIC 20 TAP or DC2N DMP files (tape images).","Categories
Data Formats, Emulators, Audio Analysis"
"Defraser is a forensic analysis application that can be used to detect full and partial multimedia files in datastreams. It is typically used to find (and restore) complete or partial video files in datastreams (for instance, unallocated diskspace).Defraser is a forensic analysis application that can be used to detect full and partial multimedia files in datastreams. It is typically used to find (and restore) complete or partial video files in datastreams (for instance, unallocated diskspace).","Categories
Data Formats, Information Analysis, Video"
"CSSBox is an (X)HTML/CSS rendering engine written in pure Java. Its primary purpose is to provide a complete information about the rendered page suitable for further processing. However, it also allows displaying the rendered document.CSSBox is an (X)HTML/CSS rendering engine written in pure Java. Its primary purpose is to provide a complete information about the rendered page suitable for further processing. However, it also allows displaying the rendered document.","Categories
HTML/XHTML, Browsers, Libraries"
FreeRDP is a free remote desktop protocol client that implements RDP following the documentation provided under the Microsoft Open Specification Promise.FreeRDP is a free remote desktop protocol client that implements RDP following the documentation provided under the Microsoft Open Specification Promise.,"Categories
Web Services, Remote Desktop"
