Description,Category
"The 4Ever framework provides a OO access layer to a single or a set of XML files. The framework offers a set of basic management services as loading/saving, change history, and consistency checking. It is realized in a component-oriented way.The 4Ever framework provides a OO access layer to a single or a set of XML files. The framework offers a set of basic management services as loading/saving, change history, and consistency checking. It is realized in a component-oriented way.","Categories
XML, Frameworks, Object Oriented"
"ATENÇÃO: abnTeX está em novo endereço: http://www.abntex.net.br

abnTeX is a set of LaTeX macros that follow the rules of ABNT (Brazilian Association of Technical Standards). ### abnTeX é um conjunto de macros LaTeX que segue as regras da ABNT (Associação Brasileira de Normas Técnicas).

O projeto foi totalmente reconstruído baseado nas novas regras da ABNT e utilizando uma nova técnica para produção da classe, mais informações em:
Portal do projeto: http://www.abntex.net.br
Grupo de desenvolvedores: http://groups.google.com/group/abntex2

Esta página no SourceForge contém os ativos do projeto original, hospedados originalmente no portal CodigoLivre.orgATENÇÃO: abnTeX está em novo endereço: http://www.abntex.net.br

abnTeX is a set of LaTeX macros that follow the rules of ABNT (Brazilian Association of Technical Standards). ### abnTeX é um conjunto de macros LaTeX que segue as regras da ABNT (Associação Brasileira de Normas Técnicas).

O projeto foi totalmente reconstruído baseado nas novas regras da ABNT e utilizando uma nova técnica para produção da classe, mais informações em:
Portal do projeto: http://www.abntex.net.br
Grupo de desenvolvedores: http://groups.google.com/group/abntex2

Esta página no SourceForge contém os ativos do projeto original, hospedados originalmente no portal CodigoLivre.org","Categories
Text Processing, TeX/LaTeX"
"The NExcel library allows a .NET application to read Ms Excel files,
compatible with Excel 97 and upper.
No need to install Ms Office Excel or any third-party libraries.
Based on JExcelAPI by Andrew Khan.The NExcel library allows a .NET application to read Ms Excel files,
compatible with Excel 97 and upper.
No need to install Ms Office Excel or any third-party libraries.
Based on JExcelAPI by Andrew Khan.","Categories
Data Formats, Spreadsheet, Office Suites"
Asterisk PBX Integration Zimlet is an Extension for Zimbra Collaboration Suite. The Zimlet does Interface with the Asterisk Manager Interface to integrate with Asterisk PBX. The main focus is dial-on-click for Phone numbers inside Contacts and Emails.Asterisk PBX Integration Zimlet is an Extension for Zimbra Collaboration Suite. The Zimlet does Interface with the Asterisk Manager Interface to integrate with Asterisk PBX. The main focus is dial-on-click for Phone numbers inside Contacts and Emails.,"Categories
Dynamic Content, JSON, AJAX, VoIP, PBX"
"easyrec is a recommender system that aims for easy integration of recommendations into web applications. It has a web based admin tool, and its recommendation engine is accessible through a REST API, providing methods like 'other users also bought'easyrec is a recommender system that aims for easy integration of recommendations into web applications. It has a web based admin tool, and its recommendation engine is accessible through a REST API, providing methods like 'other users also bought'","Categories
Information Analysis, Web Services, eCommerce"
Java-based MP3 file splitter. Supports 2 modes: split by size and split by time.Java-based MP3 file splitter. Supports 2 modes: split by size and split by time.,"Categories
Data Formats, Sound/Audio"
"Please note that project moved to GitHub: https://github.com/xmlark/xslthl

This is an implementation of syntax highlighting as an extension module for XSLT processors (Xalan, Saxon), so if you have e.g. article about programming written in DocBook, code examples can be automatically syntax highlighted during the XSLT processing phase.Please note that project moved to GitHub: https://github.com/xmlark/xslthl

This is an implementation of syntax highlighting as an extension module for XSLT processors (Xalan, Saxon), so if you have e.g. article about programming written in DocBook, code examples can be automatically syntax highlighted during the XSLT processing phase.","Categories
Text Processing, XML"
"FreePascal / Lazarus / Delphi / Kylix - compatible bindings and object-oriented wrapper for LibCURL, the client-side URL transfer library, and TidyLib, the HTML parsing and formatting library based on HTML-Tidy.FreePascal / Lazarus / Delphi / Kylix - compatible bindings and object-oriented wrapper for LibCURL, the client-side URL transfer library, and TidyLib, the HTML parsing and formatting library based on HTML-Tidy.","Categories
HTML/XHTML, Networking, Internet"
"unnks extracts data from nks and nkx archives, which are commonly used by several music synthesis programs. It has a similar interface to GNU tar.unnks extracts data from nks and nkx archives, which are commonly used by several music synthesis programs. It has a similar interface to GNU tar.","Categories
Data Formats, Storage"
"The EpiDoc Collaborative is developing specifications and tools for standards-based, digital publication and interchange of scholarly and educational editions of documentary and literary texts like inscriptions and papyri.

The link below will take you to the EpiDoc home page on this site.The EpiDoc Collaborative is developing specifications and tools for standards-based, digital publication and interchange of scholarly and educational editions of documentary and literary texts like inscriptions and papyri.

The link below will take you to the EpiDoc home page on this site.","Categories
Text Processing, XML, TEI"
