Description,Category
Provides a fullset of safe themes and styles for Microsoft Windows XP UXTheme basedProvides a fullset of safe themes and styles for Microsoft Windows XP UXTheme based,"Categories
Other/Nonlisted Topic"
"What is this?
Star Spotify Alarm Clock is a lightweight windows software to run Spotify, play the playlist/artist/album/track of your choise and smoothly fade in the computers volume in the amount of time you desire. Star Spotify Alarm Clock is completely open source, both source code and software and free to use, both for comercial and personal purposes.

How do I use it?
Just download the software from here unzip it into the folder of your choise and run ""StarSpotifyAlarmClock.exe"" to se witch attributes you need to send to the application. I also recomend you to create a Windows scheduled task that runs the software at your desired wakeup time and with the arguments needed.What is this?
Star Spotify Alarm Clock is a lightweight windows software to run Spotify, play the playlist/artist/album/track of your choise and smoothly fade in the computers volume in the amount of time you desire. Star Spotify Alarm Clock is completely open source, both source code and software and free to use, both for comercial and personal purposes.

How do I use it?
Just download the software from here unzip it into the folder of your choise and run ""StarSpotifyAlarmClock.exe"" to se witch attributes you need to send to the application. I also recomend you to create a Windows scheduled task that runs the software at your desired wakeup time and with the arguments needed.","Categories
Other/Nonlisted Topic, Players, Sound/Audio"
"This software is intended to be installed by regional entities (such as cities, incorporated villages, dioceses, community boards, etc.) who desire to take active steps in curbing unemployment in their community.

The Job Bank seeks to assist people looking for employment by linking them directly with businesses and employers in their area who are currently seeking to hire. Neither the person seeking employment nor the employer would be charged a fee.This software is intended to be installed by regional entities (such as cities, incorporated villages, dioceses, community boards, etc.) who desire to take active steps in curbing unemployment in their community.

The Job Bank seeks to assist people looking for employment by linking them directly with businesses and employers in their area who are currently seeking to hire. Neither the person seeking employment nor the employer would be charged a fee.","Categories
Communications, Other/Nonlisted Topic, Office/Business"
"On thin clients or other systems that are mainly used for connecting to a remote desktop (via RDP or VNC), one may not see battery status notification messages from the operating system. Therefore, data loss can occur as users aren't notified of low/critical battery levels.

This program can help prevent data loss by notifying users of low/critical battery levels.On thin clients or other systems that are mainly used for connecting to a remote desktop (via RDP or VNC), one may not see battery status notification messages from the operating system. Therefore, data loss can occur as users aren't notified of low/critical battery levels.

This program can help prevent data loss by notifying users of low/critical battery levels.","Categories
Other/Nonlisted Topic, Security, System, Remote Desktop"
"The SOSETSUKEN Engine is a handy tool for generating corruption parameters for use with the Vinesauce ROM Corrupter. You simply feed it the end byte found by Auto End, the level of corruption, and the amount of sets you want to generate. Its only throttle is the speed of your PC and the space left on your hard drive. This thing is fast, simple and small. It even puts out how long it takes to generate the requested sets at the very bottom of ""params.txt"" (the output file).
Changelog:
v1.2: Added ""Replace"" feature, but very specific sets, when generated, will throw errors. I'll try to fix it. :P

v1.1: Fixed Depth bug.

v1.0: Initial CommitThe SOSETSUKEN Engine is a handy tool for generating corruption parameters for use with the Vinesauce ROM Corrupter. You simply feed it the end byte found by Auto End, the level of corruption, and the amount of sets you want to generate. Its only throttle is the speed of your PC and the space left on your hard drive. This thing is fast, simple and small. It even puts out how long it takes to generate the requested sets at the very bottom of ""params.txt"" (the output file).
Changelog:
v1.2: Added ""Replace"" feature, but very specific sets, when generated, will throw errors. I'll try to fix it. :P

v1.1: Fixed Depth bug.

v1.0: Initial Commit","Categories
Other/Nonlisted Topic"
"This a little proyect for ordering Scopus .txt extraction of a search on Scopus.
All sources and executables files are in Source Proyect folder.
This proyect has an entrance of a .txt file like ""Base.txt"" and it create a .csv file that you can import on Excel or Calc with column delimiter as ""$"".

This is not a complete program. It would be improve by time.This a little proyect for ordering Scopus .txt extraction of a search on Scopus.
All sources and executables files are in Source Proyect folder.
This proyect has an entrance of a .txt file like ""Base.txt"" and it create a .csv file that you can import on Excel or Calc with column delimiter as ""$"".

This is not a complete program. It would be improve by time.","Categories
Other/Nonlisted Topic"
"A freeware Desktop Application for
Storing important list of debts for an individual
person.

Bug fixed - Error on edit person.

Read this before upgrade from previous v1.1.17.0003 and below

Upgrading from previous versions prior to v1.1.17.0003 and below
If you have been using Debtors List Saver version older than v1.1.19.1219, please do the following.
1. Open the folder on your machine, where you have installed Debtors List Saver (for example, C:\Program Files\Debtors List Saver)
2. Copy the userdata.dat and settingdata.dat files
3. Hit on the keyboard the Windows Key+R to open the Run window, Type %AppData% in the Open text field then click OK
4. In the Application Data folder opened, got to folder DebtorsListSaver then paste the copied userdata.dat and settingdata.dat files
5. Close the Application Data folder.
6. Done.

Compatibility
Working on Windows XP and Windows 7

requirements:
.NET framework v4
Microsoft Visual C++ 2010 Redistributable Package (x86)A freeware Desktop Application for
Storing important list of debts for an individual
person.

Bug fixed - Error on edit person.

Read this before upgrade from previous v1.1.17.0003 and below

Upgrading from previous versions prior to v1.1.17.0003 and below
If you have been using Debtors List Saver version older than v1.1.19.1219, please do the following.
1. Open the folder on your machine, where you have installed Debtors List Saver (for example, C:\Program Files\Debtors List Saver)
2. Copy the userdata.dat and settingdata.dat files
3. Hit on the keyboard the Windows Key+R to open the Run window, Type %AppData% in the Open text field then click OK
4. In the Application Data folder opened, got to folder DebtorsListSaver then paste the copied userdata.dat and settingdata.dat files
5. Close the Application Data folder.
6. Done.

Compatibility
Working on Windows XP and Windows 7

requirements:
.NET framework v4
Microsoft Visual C++ 2010 Redistributable Package (x86)","Categories
Other/Nonlisted Topic"
This program uses the quadratic formula to solve Quadratic Equations.This program uses the quadratic formula to solve Quadratic Equations.,"Categories
Other/Nonlisted Topic"
"Information TESEO database, obtained for bibliometric and scientometric research. Original source ""Ministry of Education, Culture and Sports of Spain"" (https://www.educacion.gob.es/teseo)Information TESEO database, obtained for bibliometric and scientometric research. Original source ""Ministry of Education, Culture and Sports of Spain"" (https://www.educacion.gob.es/teseo)","Categories
Other/Nonlisted Topic, Information Analysis, Research"
"A programm to generate unique numbers with a specified length.

Ein Programm, um eindeutige Seriennummern zu generieren.A programm to generate unique numbers with a specified length.

Ein Programm, um eindeutige Seriennummern zu generieren.","Categories
Other/Nonlisted Topic, Office Suites, Desktop Publishing"
"A DICOM PACs server for OSX. Just download and run the application. Easy to setup.
Conquest is a well known DICOM PACs server in the windows world. In its heart is the dgate server. This is an Mac interface to that server.
Several improvements have been made to the dgate server, JPEGLS for one, HL7 work list is another. The dgate code is compiled for Windows and use to replace the current date program in Conquest with the new added features.A DICOM PACs server for OSX. Just download and run the application. Easy to setup.
Conquest is a well known DICOM PACs server in the windows world. In its heart is the dgate server. This is an Mac interface to that server.
Several improvements have been made to the dgate server, JPEGLS for one, HL7 work list is another. The dgate code is compiled for Windows and use to replace the current date program in Conquest with the new added features.","Categories
Other/Nonlisted Topic"
